% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=334842, Sun Nov 10 09:38:28 2024
1 9 -0.10079317108923999 -0.04725903226682374 0.03352025549985836 0.07765429691202852 0.8969528384797184 0.9642749920979754 0.9738957461855381 1.011070040394214 1.0573811726264022 1.0848312541182603
2 18 -0.10079317108923999 -0.04725903226682374 0.03352025549985836 0.07765429691202852 0.8969528384797184 0.9642749920979754 0.9738957461855381 1.011070040394214 1.0573811726264022 1.0848312541182603
3 27 -0.10079317108923999 -0.04725903226682374 0.03352025549985836 0.07765429691202852 0.8969528384797184 0.9642749920979754 0.9738957461855381 1.011070040394214 1.0573811726264022 1.0848312541182603
4 36 -0.10079317108923999 -0.04725903226682374 0.03352025549985836 0.07765429691202852 0.8969528384797184 0.9642749920979754 0.9738957461855381 1.011070040394214 1.0573811726264022 1.0848312541182603
5 45 -0.10079317108923999 -0.04725903226682374 0.03352025549985836 0.07765429691202852 0.8969528384797184 0.9642749920979754 0.9738957461855381 1.011070040394214 1.0573811726264022 1.0848312541182603
6 54 -0.10079317108923999 -0.04725903226682374 0.03352025549985836 0.07765429691202852 0.8969528384797184 0.9642749920979754 0.9738957461855381 1.011070040394214 1.0573811726264022 1.0848312541182603
7 63 -0.08772138506094018 -0.025905080498576892 0.04601435229242484 0.1774483670652165 0.8848285714201947 0.9276416055667969 0.9880991924339166 1.0097006396237276 1.0582748233358714 1.113902353605675
8 72 -0.08772138506094018 -0.025905080498576892 0.04601435229242484 0.1774483670652165 0.8848285714201947 0.9276416055667969 0.9880991924339166 1.0097006396237276 1.0582748233358714 1.113902353605675
9 81 -0.08772138506094018 -0.025905080498576892 0.04601435229242484 0.1774483670652165 0.8848285714201947 0.9276416055667969 0.9880991924339166 1.0097006396237276 1.0582748233358714 1.113902353605675
10 90 -0.08772138506094018 -0.025905080498576892 0.04601435229242484 0.1774483670652165 0.8848285714201947 0.9276416055667969 0.9880991924339166 1.0097006396237276 1.0582748233358714 1.113902353605675
