% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=317361, Sat Nov  9 20:57:37 2024
1 9 -0.06005742562335466 -0.030831330211192515 0.024985864548560895 0.08477574242315924 0.9385900081010957 0.9643699111294327 0.9941105181390777 0.9954051258992317 1.0308141237037178 1.071155743406496
2 18 -0.19326979272280248 -0.10729964684704735 0.08005447848219507 0.11382227659565124 0.9385900081010957 0.9643699111294327 0.9941105181390777 0.9954051258992317 1.0308141237037178 1.071155743406496
3 27 -0.2700789600177774 -0.17951231980013221 0.09185228655498856 0.18380146972501002 0.9385900081010957 0.9643699111294327 0.9941105181390777 0.9954051258992317 1.0308141237037178 1.071155743406496
4 36 -0.3361420542545952 -0.1738355285392729 0.1337015011507644 0.2972599362110966 0.9385900081010957 0.9643699111294327 0.9941105181390777 0.9954051258992317 1.0308141237037178 1.071155743406496
5 45 -0.3256055954113142 -0.1851520193778688 0.14039538761665055 0.32740986877694134 0.9385900081010957 0.9643699111294327 0.9941105181390777 0.9954051258992317 1.0308141237037178 1.071155743406496
6 54 -0.32807687552065734 -0.15933821811190083 0.14117906806270217 0.30527170313373764 0.9385900081010957 0.9643699111294327 0.9941105181390777 0.9954051258992317 1.0308141237037178 1.071155743406496
7 63 -0.277417489863911 -0.0930134346341379 0.10835216293151896 0.22522041306802099 0.753646914022375 0.8920132325823183 0.9397253331962958 1.003904299563762 1.0566881284809928 1.2762567831265126
8 72 -0.26672774656871856 -0.06948882391100532 0.10609094539362668 0.24500538589427917 0.753646914022375 0.8920132325823183 0.9397253331962958 1.003904299563762 1.0566881284809928 1.2762567831265126
9 81 -0.1890179382286235 -0.052383422664492155 0.059612082747029685 0.1806786296372143 0.753646914022375 0.8920132325823183 0.9397253331962958 1.003904299563762 1.0566881284809928 1.2762567831265126
10 90 -0.1817805270105346 -0.04985781669442987 0.10794852454835055 0.20033764925660802 0.753646914022375 0.8920132325823183 0.9397253331962958 1.003904299563762 1.0566881284809928 1.2762567831265126
11 99 -0.18420173362564288 -0.06333192326294541 0.08150338164545146 0.18191366477752474 0.753646914022375 0.8920132325823183 0.9397253331962958 1.003904299563762 1.0566881284809928 1.2762567831265126
12 108 -0.09786890036454189 -0.06763754528791352 0.11067425217186928 0.1483909403806126 0.753646914022375 0.8920132325823183 0.9397253331962958 1.003904299563762 1.0566881284809928 1.2762567831265126
13 117 -0.12977483032691814 -0.07685814978546562 0.09931613080793822 0.14618765227222125 0.8434790615543483 0.876781827043564 0.9702866057028575 1.073279781718144 1.0920853822610215 1.110747780230069
14 126 -0.20489170090077719 -0.06940950001648824 0.11647451150843739 0.18072014131993466 0.8434790615543483 0.876781827043564 0.9702866057028575 1.073279781718144 1.0920853822610215 1.110747780230069
15 135 -0.3187604159625621 -0.059787972249840074 0.08514471523074144 0.294213744440059 0.8434790615543483 0.876781827043564 0.9702866057028575 1.073279781718144 1.0920853822610215 1.110747780230069
16 144 -0.3188065665623703 -0.07743283282108333 0.10325236090781094 0.3659009359205563 0.8434790615543483 0.876781827043564 0.9702866057028575 1.073279781718144 1.0920853822610215 1.110747780230069
17 153 -0.30319764982439995 -0.09041358210672504 0.14244061803919483 0.37142991980967976 0.8434790615543483 0.876781827043564 0.9702866057028575 1.073279781718144 1.0920853822610215 1.110747780230069
18 162 -0.30647528480017694 -0.09874686734333991 0.1693799991791655 0.3737635848674522 0.8434790615543483 0.876781827043564 0.9702866057028575 1.073279781718144 1.0920853822610215 1.110747780230069
19 171 -0.2725990694515966 -0.06347905545919588 0.1944213637478777 0.4008281869857384 0.7122111998365246 0.7739364668276227 0.8524408921167967 1.070415322780167 1.1521790174131052 1.3014671053005207
20 180 -0.2899466866165473 -0.059100633009043745 0.18719455514329436 0.4142597532891376 0.7122111998365246 0.7739364668276227 0.8524408921167967 1.070415322780167 1.1521790174131052 1.3014671053005207
21 189 -0.253536754605947 -0.08205112638722288 0.23868080647335033 0.44636633603891385 0.7122111998365246 0.7739364668276227 0.8524408921167967 1.070415322780167 1.1521790174131052 1.3014671053005207
22 198 -0.1947848106345669 -0.012325656883476073 0.27083690771752134 0.496835052922877 0.7122111998365246 0.7739364668276227 0.8524408921167967 1.070415322780167 1.1521790174131052 1.3014671053005207
