% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=321404, Sat Nov  9 20:03:16 2024
1 9 0.4898396497692837 1.0000416675347343 1.0 1.0 1.0000083333680556 1.0000166668055563 1.0000250003125026 1.0000333338888951 1.0000416675347343
2 18 0.6244502746858023 1.1174885164150963 0.8960063822880638 0.8960063822880638 0.9390415927573337 0.978394588094687 0.9960479759744051 1.0197361802846465 1.1174885164150963
3 27 0.7803028537035602 1.1223518584885532 0.8810534935351287 0.8810534935351287 0.9358343441694404 0.9754918463799466 0.995449551909401 1.0969929062011892 1.1223518584885532
4 36 0.9307047467387143 1.1563050802784594 0.8126354198709753 0.8126354198709753 0.9142744247247259 0.9685495444120032 1.01653222222703 1.1093618023960166 1.1563050802784594
5 45 1.031807927589743 1.1805953230570472 0.8011819260547867 0.8011819260547867 0.9444685530749243 0.9841023896285206 1.0199121691737456 1.035084532777888 1.1805953230570472
6 54 1.14420986481052 1.2884344543639366 0.7746569652146698 0.7746569652146698 0.9384539546355541 0.9767368251609256 1.0101952277378299 1.0589292826925394 1.2884344543639366
7 63 1.396086828228615 1.2214898169699226 0.7521878134686517 0.7521878134686517 0.9351217835132956 1.006461076531052 1.0414119517062517 1.1091051692341567 1.2214898169699226
8 72 1.546066260937106 1.22193731553431 0.77279884282579 0.77279884282579 0.9050949278459768 0.9629078210092066 1.057197892512903 1.1408880563095656 1.22193731553431
9 81 1.8537107325591227 1.2103263053145543 0.7509512559953976 0.7509512559953976 0.9011022047342709 0.9679485241594749 1.0568276552317288 1.1138574084563018 1.2103263053145543
10 90 2.1571102104341495 1.4446314197201073 0.7406741872537377 0.7406741872537377 0.8827063626996144 0.9124966085894795 1.0247747987878626 1.0643459878584272 1.4446314197201073
11 99 2.62672774971867 1.4911575310445084 0.7042154613945631 0.7042154613945631 0.839339245679281 0.9113694946455628 0.9910698698140675 1.1375992046200905 1.4911575310445084
12 108 2.923801678148744 1.5730767945811899 0.7062136395297519 0.7062136395297519 0.8436095277048773 0.8922935992615512 0.987222566869027 1.0703028987412322 1.5730767945811899
13 117 2.977977995428249 1.590537340086202 0.6891472069057655 0.6891472069057655 0.7904854278285747 0.8671925447815444 0.9918016004016109 1.0620386977973 1.590537340086202
14 126 3.115704086652795 1.4661778671585577 0.6877067520584781 0.6877067520584781 0.7794324831848246 0.8544829043503166 0.9722265457604523 1.0458922721266932 1.4661778671585577
15 135 3.6645454967166082 1.4482405329888457 0.6958361179452269 0.6958361179452269 0.7647995448609626 0.8498196907482323 0.9593382079962313 0.9973407925505067 1.4482405329888457
16 144 3.598956397505401 1.3568407623150576 0.7191546627236269 0.7191546627236269 0.7992660193661344 0.8370338724359326 0.9259540593252185 1.0950232474558965 1.3568407623150576
17 153 3.4865168222943086 1.3546725100064616 0.6655473153353784 0.6655473153353784 0.7439738877649646 0.8377239069531289 0.8994533616380703 1.1139447405544836 1.3546725100064616
18 162 3.276235079668309 1.2820385935002643 0.6243937996211872 0.6243937996211872 0.7409648959939188 0.8546643736139625 0.8708268621169127 1.1128130906420992 1.2820385935002643
19 171 2.8497027846533465 1.2169523932010424 0.6207433162345949 0.6207433162345949 0.725347482560283 0.7895400941351923 0.8896167907407242 1.1284773455310706 1.2169523932010424
20 180 3.1073829277933736 1.2056648430367376 0.5826140352709678 0.5826140352709678 0.699236370431309 0.7658276593440413 0.9046522857559043 1.0872953336568885 1.2056648430367376
21 189 3.0941833641982184 1.234718225460683 0.5898990771662199 0.5898990771662199 0.6737807061640406 0.7806510754428301 0.8449396997279099 1.1646512083695992 1.234718225460683
22 198 3.2825659618814873 1.2532345226690738 0.5682347385792681 0.5682347385792681 0.6492639416419836 0.7560165203474675 0.8466201749562472 1.1344711637261338 1.2532345226690738
23 207 2.9257618564099594 1.3207233355305914 0.5141921924973556 0.5141921924973556 0.6597601855327032 0.6956954147697092 0.8463910349550191 1.1705195250792062 1.3207233355305914
24 216 2.596464494446584 1.2637395305249797 0.5019354723707372 0.5019354723707372 0.6369892305342484 0.6755448166244234 0.826324206018226 1.1573865450955758 1.2637395305249797
25 225 2.3106148173282377 1.2377013364392788 0.48144444010312376 0.48144444010312376 0.6360229604264027 0.666506025485393 0.805333343880823 1.0703392439274748 1.2377013364392788
26 234 2.2947274225721737 1.240341438456021 0.4832093510267863 0.4832093510267863 0.6376577440095773 0.6452138162453921 0.8058388953803627 0.9514833494902325 1.240341438456021
27 243 2.218519262534977 1.2679720370168743 0.5109692132920296 0.5109692132920296 0.5565681329617748 0.6469124536926035 0.7786359884524674 0.9539241527712924 1.2679720370168743
